GENE.SYMBOL,PROMOTER.CHROM,PROMOTER.START,PROMOTER.END,PROMOTER.TSS,SE.PEAK,SE.CHROM,SE.START,SE.END,SE.CENTER,DISTANCE.PROM.ENH.KB,RANKED.DISTANCE,SE.LOG2FC,GENE.LOG2FC,GENE.BASEMEAN,GENE.LOG2FC.PADJ
SPIN1,chr9,91002334,91004334,91003334,1_NA_peak_73652_lociStitched,chr9,90970276,90970882,90970579,32.755,1,-2.032786356,-0.521414637,6502.586737,1.99E-20
AK4,chr1,65612232,65614232,65613232,1_NA_peak_2496_lociStitched,chr1,65446889,65447277,65447083,166.149,2,-2.028899314,-3.39915505,176.926781,2.86E-16
ANKRD1,chr10,92680033,92682033,92681033,1_NA_peak_9463_lociStitched,chr10,92922089,92924252,92923170,242.137,2,-2.02721504,-3.658025405,3485.05002,1.28E-272
PCGF5,chr10,92978908,92980908,92979908,1_NA_peak_9463_lociStitched,chr10,92922089,92924252,92923170,56.738,1,-2.02721504,-1.273026626,2467.682765,3.00E-43
NR2F1,chr5,92918043,92920043,92919043,2_NA_peak_57576_lociStitched,chr5,92485915,92500767,92493341,425.702,1,-2.025101994,-0.905842899,1350.617779,2.24E-14
ZNF319,chr16,58033357,58035357,58034357,1_NA_peak_26041_lociStitched,chr16,58055698,58056378,58056038,21.681,2,-2.022191065,-0.914590917,595.0838635,1.23E-06
EDF1,chr9,139759738,139761738,139760738,1_NA_peak_75245_lociStitched,chr9,139795002,139798191,139796596,35.858,2,-2.020583645,-0.58698107,9311.543505,1.50E-30
TRAF2,chr9,139775364,139777364,139776364,1_NA_peak_75245_lociStitched,chr9,139795002,139798191,139796596,20.232,1,-2.020583645,-0.656633713,3283.580455,5.50E-15
FEN1,chr11,61559109,61561109,61560109,1_NA_peak_11914_lociStitched,chr11,61539961,61540305,61540133,19.976,1,-2.019273792,-0.582788965,13725.14363,4.40E-43
MGAT5B,chr17,74863538,74865538,74864538,1_NA_peak_29829_lociStitched,chr17,74801254,74801816,74801535,63.003,1,-2.015346446,-1.626904328,1312.025954,3.97E-41
SRSF2,chr17,74732456,74734456,74733456,1_NA_peak_29829_lociStitched,chr17,74801254,74801816,74801535,68.079,2,-2.015346446,-0.808421844,9195.540976,1.38E-50
POP4,chr19,30093924,30095924,30094924,1_NA_peak_33125_lociStitched,chr19,30136858,30137539,30137198,42.274,2,-2.012912559,-0.58225603,3350.893741,9.37E-13
ANKEF1,chr20,9965774,9967774,9966774,2_NA_peak_41162_lociStitched,chr20,10054801,10055905,10055353,88.579,1,-2.005332731,-1.180385606,556.0588126,7.63E-10
E2F4,chr16,67225072,67227072,67226072,1_NA_peak_26135_lociStitched,chr16,67215071,67215529,67215300,10.772,2,-2.003891951,-0.771413089,8499.257215,5.24E-48
KIAA0895L,chr16,67216943,67218943,67217943,1_NA_peak_26135_lociStitched,chr16,67215071,67215529,67215300,2.643,1,-2.003891951,-0.726384369,1107.11561,2.47E-08
MVB12B,chr9,129088128,129090128,129089128,2_NA_peak_74715_lociStitched,chr9,129199044,129202753,129200898,111.77,1,-2.002042285,-0.670072323,253.4562437,0.02191596
GAPDHP1,chrX,39646390,39648390,39647390,2_NA_peak_76058_lociStitched,chrX,39989697,39992387,39991042,343.652,2,-2.000869277,-0.56710308,439.056007,0.009178306
ZNF365,chr10,64132951,64134951,64133951,1_NA_peak_8661_lociStitched,chr10,64323260,64325090,64324175,190.224,1,-1.992765481,-1.527509817,298.3316349,3.46E-09
TXN,chr9,113017920,113019920,113018920,2_NA_peak_74194_lociStitched,chr9,113039510,113041518,113040514,21.594,1,-1.988657764,-0.758909985,20863.56709,2.47E-93
UBE2E3,chr2,181830975,181832975,181831975,1_NA_peak_39018_lociStitched,chr2,181772691,181773022,181772856,59.119,2,-1.988392214,-0.507593463,6076.146075,8.91E-16
YY2,chrX,21873105,21875105,21874105,1_NA_peak_75787_lociStitched,chrX,21753361,21753692,21753526,120.579,2,-1.98816345,-0.594791416,219.0923774,0.073363886
TMEM99,chr17,38974358,38976358,38975358,2_NA_peak_28285_lociStitched,chr17,39109154,39120687,39114920,139.562,2,-1.986503724,-0.783263566,443.1829455,0.000542124
RP11-620J15.3,chr12,58328958,58330958,58329958,2_NA_peak_15875_lociStitched,chr12,58703619,58705875,58704747,374.789,1,-1.979999409,-0.7422241,793.0659198,4.23E-06
BMP4,chr14,54424479,54426479,54425479,1_NA_peak_21114_lociStitched,chr14,54391319,54391551,54391435,34.044,1,-1.977144633,-0.517768951,694.772951,0.007437748
GLG1,chr16,74640012,74642012,74641012,1_NA_peak_26435_lociStitched,chr16,74611305,74612663,74611984,29.028,1,-1.969993439,-0.684627793,13266.95102,2.45E-60
RFWD3,chr16,74699779,74701779,74700779,1_NA_peak_26435_lociStitched,chr16,74611305,74612663,74611984,88.795,2,-1.969993439,-0.536214869,12077.19658,6.79E-31
RNASEH2B,chr13,51482814,51484814,51483814,3_NA_peak_19120_lociStitched,chr13,51161881,51167315,51164598,319.216,1,-1.968008956,-0.546595771,2035.780441,6.02E-08
C11orf73,chr11,86012253,86014253,86013253,4_NA_peak_12769_lociStitched,chr11,86302734,86319727,86311230,297.977,2,-1.960643014,-0.585371837,2359.337315,4.08E-10
PGRMC1,chrX,118369216,118371216,118370216,1_NA_peak_76813_lociStitched,chrX,118374610,118375180,118374895,4.679,1,-1.958773672,-0.708664945,5043.740249,4.81E-29
YARS2,chr12,32907836,32909836,32908836,2_NA_peak_15110_lociStitched,chr12,33071758,33075244,33073501,164.665,1,-1.956565002,-0.846830149,5013.97116,4.42E-39
BMP4,chr14,54424479,54426479,54425479,5_NA_peak_21119_lociStitched,chr14,54635602,54657570,54646586,221.107,2,-1.956482027,-0.517768951,694.772951,0.007437748
IFRD1,chr7,112062023,112064023,112063023,1_NA_peak_67471_lociStitched,chr7,112124525,112125395,112124960,61.937,2,-1.953824955,-0.694364903,5196.509906,4.85E-28
TMEM117,chr12,44228770,44230770,44229770,1_NA_peak_15160_lociStitched,chr12,44363374,44363694,44363534,133.764,1,-1.952672498,-2.605722933,188.1449953,8.21E-12
GAREM,chr18,30049447,30051447,30050447,1_NA_peak_30937_lociStitched,chr18,29963350,29963876,29963613,86.834,2,-1.952139202,-0.914132441,398.6081623,3.07E-05
EDIL3,chr5,83679611,83681611,83680611,1_NA_peak_57416_lociStitched,chr5,83252181,83252398,83252289,428.322,1,-1.949308679,-1.423641615,203.852644,3.57E-06
FAT4,chr4,126236554,126238554,126237554,3_NA_peak_53761_lociStitched,chr4,126648795,126658016,126653405,415.851,1,-1.948773802,-1.418976458,3397.199072,1.10E-73
ADAMTSL1,chr9,18472892,18474892,18473892,2_NA_peak_72677_lociStitched,chr9,18237240,18239612,18238426,235.466,1,-1.945247301,-1.767998209,295.7103946,5.66E-11
RP11-400K9.4,chr8,54435491,54437491,54436491,4_NA_peak_69905_lociStitched,chr8,54426129,54437852,54431990,4.501,1,-1.944067669,-4.018512498,128.340043,8.10E-18
MYLK,chr3,123602178,123604178,123603178,5_NA_peak_48352_lociStitched,chr3,123452386,123470287,123461336,141.842,1,-1.943809642,-1.843601509,227.3638732,1.21E-08
NOL8,chr9,95086918,95088918,95087918,1_NA_peak_73735_lociStitched,chr9,95201672,95202323,95201997,114.079,2,-1.943669555,-0.609943344,3327.944655,1.70E-11
PLK2,chr5,57755087,57757087,57756087,3_NA_peak_56835_lociStitched,chr5,57480398,57484998,57482698,273.389,1,-1.94112144,-2.693401618,3839.920387,3.01E-192
CDK20,chr9,90588668,90590668,90589668,1_NA_peak_73643_lociStitched,chr9,90357135,90358732,90357933,231.735,2,-1.937667995,-0.798507041,326.8278022,0.001642181
ENC1,chr5,73936249,73938249,73937249,2_NA_peak_57170_lociStitched,chr5,73871848,73875854,73873851,63.398,2,-1.936230356,-1.2885884,3678.273253,2.82E-47
LCTL,chr15,66857317,66859317,66858317,4_NA_peak_23934_lociStitched,chr15,67057911,67073321,67065616,207.299,2,-1.935381807,-1.332909767,297.8309843,1.52E-06
GINS4,chr8,41385725,41387725,41386725,3_NA_peak_69683_lociStitched,chr8,41158331,41161121,41159726,226.999,2,-1.934720757,-0.504937659,4308.593292,7.19E-13
RP11-465B22.3,chr1,994114,996114,995114,2_NA_peak_19_lociStitched,chr1,994367,1000305,997336,2.222,1,-1.933619143,-2.195407664,170.6912306,2.86E-08
C9orf3,chr9,97487983,97489983,97488983,11_NA_peak_73814_lociStitched,chr9,97672021,97701064,97686542,197.559,1,-1.933246285,-1.486712159,975.641776,4.11E-23
ITFG2,chr12,2920788,2922788,2921788,1_NA_peak_14143_lociStitched,chr12,2749242,2750824,2750033,171.755,2,-1.932370082,-1.053024223,729.1942396,1.47E-10
RP11-328N19.1,chr4,44017878,44019878,44018878,3_NA_peak_51749_lociStitched,chr4,44147580,44153517,44150548,131.67,1,-1.928509637,-1.826580931,285.9910524,2.08E-07
UBE2E3,chr2,181830975,181832975,181831975,1_NA_peak_39034_lociStitched,chr2,182128725,182130677,182129701,297.726,1,-1.928346061,-0.507593463,6076.146075,8.91E-16
MAP3K1,chr5,56110401,56112401,56111401,2_NA_peak_56790_lociStitched,chr5,56125269,56134806,56130037,18.636,1,-1.927386766,-1.326864323,942.7918006,2.00E-19
SETD9,chr5,56204087,56206087,56205087,2_NA_peak_56790_lociStitched,chr5,56125269,56134806,56130037,75.05,2,-1.927386766,-1.209062531,251.3932028,2.91E-05
RP11-1094M14.11,chr17,33894139,33896139,33895139,2_NA_peak_28065_lociStitched,chr17,33848312,33849371,33848841,46.298,2,-1.92689521,-0.75456238,439.9386387,0.00111834
B3GNT5,chr3,182970032,182972032,182971032,1_NA_peak_50069_lociStitched,chr3,182902959,182904341,182903650,67.382,1,-1.926828667,-1.064310936,205.3404837,0.000686605
LSR,chr19,35738233,35740233,35739233,1_NA_peak_33255_lociStitched,chr19,35809476,35810631,35810053,70.82,2,-1.92381107,-1.818722127,296.2256502,1.84E-12
KRT7,chr12,52625304,52627304,52626304,NA_peak_15568,chr12,52636878,52639953,52638415,12.111,2,-1.9232466,-1.704326636,580.1746276,0.004410848
KRT86,chr12,52642084,52644084,52643084,NA_peak_15568,chr12,52636878,52639953,52638415,4.669,1,-1.9232466,-2.99256697,143.1834715,2.25E-14
C9orf89,chr9,95857500,95859500,95858500,1_NA_peak_73743_lociStitched,chr9,95716224,95716996,95716610,141.89,2,-1.91695157,-0.909719836,1593.415651,2.84E-13
RP11-346D6.6,chr10,54229293,54231293,54230293,1_NA_peak_8518_lociStitched,chr10,54489611,54489850,54489730,259.437,1,-1.913798986,-2.043046989,100.01971,0.001189199
LINC00511,chr17,70635611,70637611,70636611,6_NA_peak_29600_lociStitched,chr17,70451815,70464044,70457929,178.682,1,-1.911234465,-2.321008711,634.5244902,1.03E-32
C9orf3,chr9,97487983,97489983,97488983,8_NA_peak_73798_lociStitched,chr9,97545593,97568818,97557205,68.222,1,-1.906832379,-1.486712159,975.641776,4.11E-23
ADAMTS12,chr5,33891297,33893297,33892297,2_NA_peak_56244_lociStitched,chr5,33734244,33737211,33735727,156.57,1,-1.905606831,-4.007739461,273.9973658,1.20E-44
AMACR,chr5,34007220,34009220,34008220,2_NA_peak_56244_lociStitched,chr5,33734244,33737211,33735727,272.493,2,-1.905606831,-0.842312217,178.9692789,0.01712263
EDIL3,chr5,83679611,83681611,83680611,1_NA_peak_57426_lociStitched,chr5,83731883,83735172,83733527,52.916,1,-1.904975685,-1.423641615,203.852644,3.57E-06
ADAMTS12,chr5,33891297,33893297,33892297,1_NA_peak_56279_lociStitched,chr5,33994563,33995167,33994865,102.568,2,-1.90482403,-4.007739461,273.9973658,1.20E-44
AMACR,chr5,34007220,34009220,34008220,1_NA_peak_56279_lociStitched,chr5,33994563,33995167,33994865,13.355,1,-1.90482403,-0.842312217,178.9692789,0.01712263
CTD-2203K17.1,chr5,33439725,33441725,33440725,1_NA_peak_56230_lociStitched,chr5,33369866,33370861,33370363,70.362,1,-1.904288431,-1.300760388,119.431064,0.001880107
TARS,chr5,33439802,33441802,33440802,1_NA_peak_56230_lociStitched,chr5,33369866,33370861,33370363,70.439,2,-1.904288431,-0.754896033,36154.14549,1.49E-104
SERPINB1,chr6,2841240,2843240,2842240,3_NA_peak_60019_lociStitched,chr6,2626360,2632339,2629349,212.891,2,-1.902346761,-2.811202168,1599.735937,1.02E-141
UACA,chr15,71054932,71056932,71055932,2_NA_peak_24077_lociStitched,chr15,70766719,70768183,70767451,288.481,1,-1.902132382,-1.038114583,3125.352368,1.18E-39
KIF24,chr9,34328198,34330198,34329198,1_NA_peak_73103_lociStitched,chr9,34252683,34256379,34254531,74.667,2,-1.895014303,-0.768572513,1138.304082,3.85E-09
ABTB2,chr11,34378555,34380555,34379555,1_NA_peak_11459_lociStitched,chr11,34392718,34394280,34393499,13.944,1,-1.894648411,-1.600457735,111.0418577,0.000848106
MBNL2,chr13,97872688,97874688,97873688,2_NA_peak_19808_lociStitched,chr13,97761844,97762725,97762284,111.404,1,-1.893504585,-0.539437978,900.0643157,0.000279371
AGPAT9,chr4,84456067,84458067,84457067,1_NA_peak_52613_lociStitched,chr4,84539347,84541190,84540268,83.201,1,-1.887518585,-0.842060555,3842.487346,4.25E-27
ZNF19,chr16,71597992,71599992,71598992,1_NA_peak_26367_lociStitched,chr16,71640559,71643022,71641790,42.798,1,-1.887081893,-0.795126627,158.7166441,0.038373047
SERPINA1,chr14,94856030,94858030,94857030,1_NA_peak_22302_lociStitched,chr14,95008231,95009492,95008861,151.831,1,-1.886302387,-5.36695469,774.5028895,5.68E-154
ADAMTSL1,chr9,18472892,18474892,18473892,1_NA_peak_72719_lociStitched,chr9,18631942,18634280,18633111,159.219,1,-1.884938311,-1.767998209,295.7103946,5.66E-11
C7orf49,chr7,134854547,134856547,134855547,1_NA_peak_68036_lociStitched,chr7,134937938,134940322,134939130,83.583,2,-1.884654966,-0.544423296,1392.630706,5.63E-06
TOP3BP1,chr22,22577959,22579959,22578959,1_NA_peak_43910_lociStitched,chr22,22465179,22465931,22465555,113.404,2,-1.881689013,-0.914371106,170.8593214,0.017558593
RBMS3,chr3,29321473,29323473,29322473,1_NA_peak_45720_lociStitched,chr3,29376535,29377771,29377153,54.68,1,-1.876256008,-1.070925965,571.3938581,2.36E-08
LIF,chr22,30641840,30643840,30642840,4_NA_peak_44141_lociStitched,chr22,30504303,30513017,30508660,134.18,2,-1.874452611,-1.428349664,7586.597879,7.91E-150
FAM111B,chr11,58873658,58875658,58874658,1_NA_peak_11843_lociStitched,chr11,58682712,58682977,58682844,191.814,1,-1.874190489,-0.981986766,1841.957037,2.34E-21
RP11-115C21.2,chr8,6263663,6265663,6264663,2_NA_peak_68723_lociStitched,chr8,6154074,6158484,6156279,108.384,2,-1.870815203,-0.815296587,285.3213987,0.00229336
ELAC1,chr18,48493361,48495361,48494361,1_NA_peak_31219_lociStitched,chr18,48395342,48396717,48396029,98.332,2,-1.868379039,-0.662935742,254.7440721,0.035054538
RP11-390E23.6,chr7,123388122,123390122,123389122,2_NA_peak_67720_lociStitched,chr7,123885472,123888084,123886778,497.656,1,-1.867183229,-0.661996635,197.7946551,0.048672996
SCCPDH,chr1,246886349,246888349,246887349,1_NA_peak_7095_lociStitched,chr1,246945516,246945977,246945746,58.397,2,-1.86405646,-0.630573554,1338.272652,4.06E-07
FAM3C,chr7,121035418,121037418,121036418,1_NA_peak_67651_lociStitched,chr7,120832887,120833203,120833045,203.373,1,-1.861893953,-0.722606731,7615.500663,1.10E-35
GAREM,chr18,30049447,30051447,30050447,1_NA_peak_30935_lociStitched,chr18,29881193,29883315,29882254,168.193,2,-1.85856107,-0.914132441,398.6081623,3.07E-05
AGPAT9,chr4,84456067,84458067,84457067,2_NA_peak_52601_lociStitched,chr4,84430397,84438287,84434342,22.725,2,-1.857182375,-0.842060555,3842.487346,4.25E-27
FLG,chr1,152296679,152298679,152297679,2_NA_peak_4324_lociStitched,chr1,152154607,152158080,152156343,141.336,2,-1.85716368,-3.543576761,9425.900702,0
RNPS1P1,chr4,11372599,11374599,11373599,1_NA_peak_51052_lociStitched,chr4,11749455,11750801,11750128,376.529,2,-1.857133033,-0.573106133,130.1630098,0.18040694
CASP2,chr7,142984308,142986308,142985308,2_NA_peak_68292_lociStitched,chr7,142504442,142511002,142507722,477.586,1,-1.857119857,-0.800748342,3172.370569,1.78E-24
KRT7,chr12,52625304,52627304,52626304,NA_peak_15567,chr12,52635369,52635605,52635487,9.183,2,-1.856988377,-1.704326636,580.1746276,0.004410848
KRT86,chr12,52642084,52644084,52643084,NA_peak_15567,chr12,52635369,52635605,52635487,7.597,1,-1.856988377,-2.99256697,143.1834715,2.25E-14
RASGRF1,chr15,79382115,79384115,79383115,5_NA_peak_24371_lociStitched,chr15,79271706,79298480,79285093,98.022,2,-1.854539276,-1.220971471,328.6053762,5.21E-07
B3GNT5,chr3,182970032,182972032,182971032,2_NA_peak_50070_lociStitched,chr3,182961675,182962891,182962283,8.749,1,-1.8524632,-1.064310936,205.3404837,0.000686605
ATP5G2,chr12,54070192,54072192,54071192,1_NA_peak_15657_lociStitched,chr12,54088997,54090011,54089504,18.312,1,-1.848935194,-0.592289949,12146.15401,1.32E-40
RP11-284F21.7,chr1,156630216,156632216,156631216,3_NA_peak_4552_lociStitched,chr1,156654511,156659459,156656985,25.769,2,-1.847843016,-2.78131167,458.5920865,3.78E-40
EDF1,chr9,139759738,139761738,139760738,1_NA_peak_75243_lociStitched,chr9,139776111,139777830,139776970,16.232,2,-1.843593481,-0.58698107,9311.543505,1.50E-30
TRAF2,chr9,139775364,139777364,139776364,1_NA_peak_75243_lociStitched,chr9,139776111,139777830,139776970,0.606,1,-1.843593481,-0.656633713,3283.580455,5.50E-15
SLFNL1,chr1,41487909,41489909,41488909,2_NA_peak_1886_lociStitched,chr1,41574313,41588721,41581517,92.608,1,-1.84046807,-0.825256537,138.8482579,0.049955221
TENM4,chr11,79150992,79152992,79151992,1_NA_peak_12690_lociStitched,chr11,79148558,79149063,79148810,3.182,1,-1.840179586,-3.501130423,144.2948594,3.95E-18
MAGEB17,chrX,16184604,16186604,16185604,1_NA_peak_75593_lociStitched,chrX,16229705,16231186,16230445,44.841,2,-1.840141431,-0.865621353,816.1699812,3.00E-08
RP11-431J24.2,chrX,16187992,16189992,16188992,1_NA_peak_75593_lociStitched,chrX,16229705,16231186,16230445,41.453,1,-1.840141431,-0.89310931,909.9077646,9.31E-10
NFIA,chr1,61329931,61331931,61330931,1_NA_peak_2426_lociStitched,chr1,61039791,61040078,61039934,290.997,1,-1.83823003,-0.92187657,191.794411,0.005773767
SNAPC1,chr14,62228075,62230075,62229075,1_NA_peak_21365_lociStitched,chr14,62082546,62084132,62083339,145.736,2,-1.838004337,-0.62910932,1291.249247,8.01E-07
ACO1,chr9,32383618,32385618,32384618,1_NA_peak_73021_lociStitched,chr9,32264314,32264583,32264448,120.17,1,-1.834178119,-0.585206653,5369.343322,9.29E-21
STS,chrX,7136497,7138497,7137497,1_NA_peak_75341_lociStitched,chrX,7290302,7292387,7291344,153.847,1,-1.832074712,-0.543264587,602.5055263,0.003542587
PPP1R26-AS1,chr9,138371623,138373623,138372623,2_NA_peak_75179_lociStitched,chr9,138018636,138022998,138020817,351.806,2,-1.830709857,-0.581710895,261.6957833,0.075841737
NAV2,chr11,19371271,19373271,19372271,1_NA_peak_11096_lociStitched,chr11,19700942,19702798,19701870,329.599,1,-1.824139363,-4.665292924,503.4633092,7.23E-71
C9orf9,chr9,135752414,135754414,135753414,1_NA_peak_75102_lociStitched,chr9,135812277,135813604,135812940,59.526,2,-1.823186759,-0.687012095,327.530865,0.00915735
LAMB3,chr1,209824811,209826811,209825811,2_NA_peak_5994_lociStitched,chr1,209862308,209866338,209864323,38.512,1,-1.82270056,-1.248263182,6058.089868,2.28E-80
TRAF3IP3,chr1,209928377,209930377,209929377,2_NA_peak_5994_lociStitched,chr1,209862308,209866338,209864323,65.054,2,-1.82270056,-0.761280328,118.5391363,0.145031149
SH3RF2,chr5,145315142,145317142,145316142,2_NA_peak_58928_lociStitched,chr5,145421559,145429538,145425548,109.406,1,-1.820211144,-0.99075533,479.5066298,8.48E-06
LEF1,chr4,109089112,109091112,109090112,1_NA_peak_53225_lociStitched,chr4,109224413,109225733,109225073,134.961,1,-1.818583252,-0.880053917,1603.796803,8.37E-13
SYT15,chr10,46970400,46972400,46971400,1_NA_peak_8377_lociStitched,chr10,47056402,47058872,47057637,86.237,1,-1.81815357,-1.626253938,396.8612621,7.01E-10
SH3RF2,chr5,145315142,145317142,145316142,3_NA_peak_58922_lociStitched,chr5,145321622,145327192,145324407,8.265,1,-1.816875659,-0.99075533,479.5066298,8.48E-06
KRT8P14,chrX,45491978,45493978,45492978,3_NA_peak_76162_lociStitched,chrX,45456344,45459339,45457841,35.137,1,-1.813473631,-3.36307236,270.2767011,6.87E-33
RP11-245M24.1,chrX,45363633,45365633,45364633,3_NA_peak_76162_lociStitched,chrX,45456344,45459339,45457841,93.208,2,-1.813473631,-1.401454436,218.9849793,3.73E-06
SERPINB1,chr6,2841240,2843240,2842240,1_NA_peak_60034_lociStitched,chr6,2817690,2819458,2818574,23.666,1,-1.8120807,-2.811202168,1599.735937,1.02E-141
STRA6,chr15,74503608,74505608,74504608,9_NA_peak_24205_lociStitched,chr15,74484775,74495299,74490037,14.571,1,-1.811953482,-0.993487158,592.5281807,3.15E-08
COL5A1,chr9,137532620,137534620,137533620,1_NA_peak_75153_lociStitched,chr9,137326528,137327239,137326883,206.737,2,-1.806813561,-1.010686247,7218.135537,2.21E-65
RXRA,chr9,137207944,137209944,137208944,1_NA_peak_75153_lociStitched,chr9,137326528,137327239,137326883,117.939,1,-1.806813561,-0.701072579,1340.95907,1.66E-08
PDK1,chr2,173419101,173421101,173420101,1_NA_peak_38764_lociStitched,chr2,173647445,173647740,173647592,227.491,2,-1.804974442,-0.51678602,1293.810285,3.69E-05
B3GNT5,chr3,182970032,182972032,182971032,14_NA_peak_50083_lociStitched,chr3,182983417,183047493,183015455,44.423,1,-1.802967509,-1.064310936,205.3404837,0.000686605
PCNA,chr20,5106272,5108272,5107272,4_NA_peak_41085_lociStitched,chr20,5131141,5149928,5140534,33.262,2,-1.801259318,-0.718564663,18689.56433,9.64E-68
LACTB,chr15,63412999,63414999,63413999,6_NA_peak_23788_lociStitched,chr15,63381040,63401551,63391295,22.704,1,-1.801188819,-0.635765179,3044.694419,1.32E-12
TPM1,chr15,63333831,63335831,63334831,6_NA_peak_23788_lociStitched,chr15,63381040,63401551,63391295,56.464,2,-1.801188819,-1.283834061,3723.536642,1.53E-64
C12orf60,chr12,14955506,14957506,14956506,2_NA_peak_14522_lociStitched,chr12,14987945,14991090,14989517,33.011,2,-1.79915511,-0.547559226,293.2336892,0.077168129
COTL1,chr16,84650683,84652683,84651683,2_NA_peak_26712_lociStitched,chr16,84632724,84638489,84635606,16.077,1,-1.796836629,-0.964811362,12578.63116,8.16E-116
GMNN,chr6,24774159,24776159,24775159,1_NA_peak_60798_lociStitched,chr6,24741609,24745529,24743569,31.59,2,-1.794348725,-0.822373349,5287.953576,6.01E-33
CYP26B1,chr2,72374167,72376167,72375167,3_NA_peak_36711_lociStitched,chr2,72338292,72344444,72341368,33.799,1,-1.793299814,-0.688637033,528.1599206,0.000410571
POU3F2,chr6,99281580,99283580,99282580,2_NA_peak_62671_lociStitched,chr6,99255863,99257767,99256815,25.765,1,-1.791671372,-0.760802839,430.4884685,0.000605504
PTCHD3P1,chr10,29697331,29699331,29698331,4_NA_peak_7995_lociStitched,chr10,29768281,29777418,29772849,74.518,1,-1.788618577,-0.508327248,1022.11379,0.000547788
TK2,chr16,66585447,66587447,66586447,1_NA_peak_26091_lociStitched,chr16,66467151,66468446,66467798,118.649,2,-1.787752118,-0.548337085,1677.795762,1.58E-06
KRT80,chr12,52584784,52586784,52585784,NA_peak_15553,chr12,52579065,52588627,52583846,1.938,1,-1.786123289,-3.755829847,6130.246789,0
OSBPL7,chr17,45898200,45900200,45899200,1_NA_peak_28696_lociStitched,chr17,45887293,45888338,45887815,11.385,1,-1.785053068,-0.905785304,499.0959353,2.47E-05
RP5-1065J22.8,chr1,109632480,109634480,109633480,1_NA_peak_3711_lociStitched,chr1,109627288,109627910,109627599,5.881,2,-1.783623149,-2.182215263,100.189868,1.95E-05
MYO5B,chr18,47720463,47722463,47721463,2_NA_peak_31208_lociStitched,chr18,47375571,47385274,47380422,341.041,2,-1.782788083,-4.228582865,236.2542711,1.73E-40
PEX12,chr17,33904882,33906882,33905882,1_NA_peak_28085_lociStitched,chr17,34274281,34274574,34274427,368.545,2,-1.77946276,-0.564520544,565.0648807,0.009814813
C15orf52,chr15,40632168,40634168,40633168,3_NA_peak_23214_lociStitched,chr15,40555044,40559623,40557333,75.835,2,-1.773062836,-1.967543044,8313.201878,2.82E-288
LINC00984,chr15,40616417,40618417,40617417,3_NA_peak_23214_lociStitched,chr15,40555044,40559623,40557333,60.084,1,-1.773062836,-0.894461829,428.6644491,2.80E-05
RIBC1,chrX,53448639,53450639,53449639,4_NA_peak_76374_lociStitched,chrX,53740565,53754701,53747633,297.994,1,-1.766931996,-0.766519209,113.0697827,0.1204055
LTBR,chr12,6483211,6485211,6484211,3_NA_peak_14213_lociStitched,chr12,6476991,6483548,6480269,3.942,1,-1.766881446,-0.731087572,10127.20918,1.77E-44
ABHD17C,chr15,80971025,80973025,80972025,1_NA_peak_24425_lociStitched,chr15,81068541,81068928,81068734,96.709,2,-1.766814678,-0.663026748,1524.130087,2.10E-08
UBE2E3,chr2,181830975,181832975,181831975,3_NA_peak_39013_lociStitched,chr2,181617644,181626393,181622018,209.957,2,-1.766069291,-0.507593463,6076.146075,8.91E-16
ADAMTS12,chr5,33891297,33893297,33892297,4_NA_peak_56277_lociStitched,chr5,33930533,33936325,33933429,41.132,1,-1.764000658,-4.007739461,273.9973658,1.20E-44
AMACR,chr5,34007220,34009220,34008220,4_NA_peak_56277_lociStitched,chr5,33930533,33936325,33933429,74.791,2,-1.764000658,-0.842312217,178.9692789,0.01712263
POLR3B,chr12,106750436,106752436,106751436,1_NA_peak_17417_lociStitched,chr12,106736392,106737282,106736837,14.599,1,-1.759213987,-0.659412397,2217.385892,3.38E-12
CBFB,chr16,67062019,67064019,67063019,1_NA_peak_26121_lociStitched,chr16,67052152,67052415,67052283,10.736,1,-1.758563852,-0.585380233,6269.983881,5.33E-18
HIBADH,chr7,27701614,27703614,27702614,3_NA_peak_65607_lociStitched,chr7,27644560,27649826,27647193,55.421,1,-1.757866514,-0.564236471,3878.617135,3.69E-15
RANBP10,chr16,67839555,67841555,67840555,1_NA_peak_26169_lociStitched,chr16,67801919,67802625,67802272,38.283,1,-1.756716684,-0.790868305,4126.448547,1.99E-27
RP11-346D6.6,chr10,54229293,54231293,54230293,3_NA_peak_8515_lociStitched,chr10,54462935,54467075,54465005,234.712,1,-1.756095584,-2.043046989,100.01971,0.001189199
GAREM,chr18,30049447,30051447,30050447,1_NA_peak_30938_lociStitched,chr18,30005705,30006556,30006130,44.317,2,-1.755980668,-0.914132441,398.6081623,3.07E-05
PLK2,chr5,57755087,57757087,57756087,1_NA_peak_56841_lociStitched,chr5,57590263,57591768,57591015,165.072,1,-1.754434847,-2.693401618,3839.920387,3.01E-192
DPF3,chr14,73359809,73361809,73360809,3_NA_peak_21776_lociStitched,chr14,73267797,73269229,73268513,92.296,1,-1.75362316,-1.169139961,404.0689028,1.87E-07
PNPLA3,chr22,44318619,44320619,44319619,3_NA_peak_44823_lociStitched,chr22,44293266,44299770,44296518,23.101,1,-1.751199159,-2.341891036,441.6480651,1.48E-28
