GENE.SYMBOL,PROMOTER.CHROM,PROMOTER.START,PROMOTER.END,PROMOTER.TSS,SE.PEAK,SE.CHROM,SE.START,SE.END,SE.CENTER,DISTANCE.PROM.ENH.KB,RANKED.DISTANCE,SE.LOG2FC,GENE.LOG2FC,GENE.BASEMEAN,GENE.LOG2FC.PADJ
PTPRZ1,chr7,121512143,121514143,121513143,3_NA_peak_67677_lociStitched,chr7,121515800,121518579,121517189,4.046,1,3.945457194,2.81458091,1631.865612,1.64E-115
PTX3,chr3,157153578,157155578,157154578,2_NA_peak_49424_lociStitched,chr3,157028012,157030484,157029248,125.33,1,2.012379723,4.245157339,13489.96969,0
QKI,chr6,163834032,163836032,163835032,1_NA_peak_64642_lociStitched,chr6,163729735,163731681,163730708,104.324,2,2.884495702,0.760176392,7747.184359,1.26E-29
QSER1,chr11,32913724,32915724,32914724,6_NA_peak_11341_lociStitched,chr11,32837465,32844896,32841180,73.544,1,1.960612667,0.779057268,10659.46992,1.35E-55
RAB12,chr18,8608443,8610443,8609443,1_NA_peak_30435_lociStitched,chr18,8685420,8685770,8685595,76.152,2,2.161906827,0.914636754,2219.328046,4.10E-21
RAB12,chr18,8608443,8610443,8609443,3_NA_peak_30452_lociStitched,chr18,8844374,8846540,8845457,236.014,2,5.33107514,0.914636754,2219.328046,4.10E-21
RAB15,chr14,65438494,65440494,65439494,1_NA_peak_21430_lociStitched,chr14,65552190,65552600,65552395,112.901,2,2.058434095,0.861921866,118.3524265,0.05029926
RAB15,chr14,65438494,65440494,65439494,1_NA_peak_21433_lociStitched,chr14,65597446,65599300,65598373,158.879,2,1.711499584,0.861921866,118.3524265,0.05029926
RAB23,chr6,57086078,57088078,57087078,2_NA_peak_62070_lociStitched,chr6,57369864,57370906,57370385,283.307,2,2.443515762,0.7285141,2497.697109,1.12E-14
RAB23,chr6,57086078,57088078,57087078,2_NA_peak_62058_lociStitched,chr6,57106616,57108292,57107454,20.376,1,3.897983494,0.7285141,2497.697109,1.12E-14
RAB23,chr6,57086078,57088078,57087078,1_NA_peak_62067_lociStitched,chr6,57233723,57234137,57233930,146.852,2,2.639101438,0.7285141,2497.697109,1.12E-14
RAB23,chr6,57086078,57088078,57087078,1_NA_peak_62069_lociStitched,chr6,57296660,57296922,57296791,209.713,2,2.672420954,0.7285141,2497.697109,1.12E-14
RAB38,chr11,87907635,87909635,87908635,1_NA_peak_12807_lociStitched,chr11,87979716,87979980,87979848,71.213,1,1.530380132,0.896607539,253.1409133,0.001748492
RAB3IP,chr12,70131461,70133461,70132461,2_NA_peak_16258_lociStitched,chr12,70294224,70295980,70295102,162.641,1,2.081307724,0.632195243,1886.687732,1.20E-09
RAP1GAP2,chr17,2679350,2681350,2680350,1_NA_peak_27192_lociStitched,chr17,2751338,2752206,2751772,71.422,1,2.172582455,0.573755009,5372.711794,3.12E-19
RAP1GAP2,chr17,2679350,2681350,2680350,1_NA_peak_27193_lociStitched,chr17,2810041,2810729,2810385,130.035,1,4.10786844,0.573755009,5372.711794,3.12E-19
RAP1GAP2,chr17,2679350,2681350,2680350,1_NA_peak_27194_lociStitched,chr17,2833525,2833992,2833758,153.408,1,2.489226173,0.573755009,5372.711794,3.12E-19
RAP2B,chr3,152879029,152881029,152880029,1_NA_peak_49237_lociStitched,chr3,152818723,152819185,152818954,61.075,1,3.862261107,0.949908039,7799.732146,1.44E-72
RAPGEF1,chr9,134614461,134616461,134615461,2_NA_peak_75068_lociStitched,chr9,134794892,134796312,134795602,180.141,2,2.490511268,0.852687617,7615.075755,4.99E-55
RAPGEF5,chr7,22395763,22397763,22396763,3_NA_peak_65416_lociStitched,chr7,22035914,22041670,22038792,357.971,2,1.787397659,1.044765084,155.2333776,0.016234402
RAPGEF5,chr7,22395763,22397763,22396763,5_NA_peak_65427_lociStitched,chr7,22469239,22474065,22471652,74.889,1,2.164206208,1.044765084,155.2333776,0.016234402
RASA3,chr13,114897086,114899086,114898086,1_NA_peak_20344_lociStitched,chr13,114746023,114746618,114746320,151.766,1,1.839916512,0.634751152,3747.650458,4.31E-17
RBM47,chr4,40631892,40633892,40632892,1_NA_peak_51628_lociStitched,chr4,40351248,40352603,40351925,280.967,2,3.844729748,0.74327254,283.8781675,0.013827663
RBM47,chr4,40631892,40633892,40632892,4_NA_peak_51630_lociStitched,chr4,40473586,40489470,40481528,151.364,1,1.638800575,0.74327254,283.8781675,0.013827663
RCN1,chr11,31832939,31834939,31833939,3_NA_peak_11324_lociStitched,chr11,32157890,32160528,32159209,325.27,2,1.706333502,1.164763939,11979.63336,4.44E-155
REL,chr2,61107656,61109656,61108656,1_NA_peak_36359_lociStitched,chr2,61111827,61112059,61111943,3.287,1,1.502162664,0.518163664,529.7937119,0.025568064
RERE,chr1,8876702,8878702,8877702,2_NA_peak_386_lociStitched,chr1,8871981,8873987,8872984,4.718,1,1.910076783,0.675055334,9404.822803,2.42E-40
RERE,chr1,8876702,8878702,8877702,2_NA_peak_384_lociStitched,chr1,8856284,8858576,8857430,20.272,1,2.352150723,0.675055334,9404.822803,2.42E-40
RERE,chr1,8876702,8878702,8877702,1_NA_peak_368_lociStitched,chr1,8554355,8554891,8554623,323.079,2,1.890292386,0.675055334,9404.822803,2.42E-40
RERE,chr1,8876702,8878702,8877702,3_NA_peak_371_lociStitched,chr1,8576593,8586452,8581522,296.18,2,1.593427103,0.675055334,9404.822803,2.42E-40
RFTN1,chr3,16554533,16556533,16555533,2_NA_peak_45502_lociStitched,chr3,16913341,16914700,16914020,358.487,1,1.971102077,1.002392793,4148.496947,4.40E-42
RFTN1,chr3,16554533,16556533,16555533,1_NA_peak_45497_lociStitched,chr3,16577382,16577964,16577673,22.14,1,1.618009798,1.002392793,4148.496947,4.40E-42
RFX8,chr2,102090165,102092165,102091165,1_NA_peak_37231_lociStitched,chr2,102246702,102247649,102247175,156.01,2,1.932541654,1.880298497,1541.288494,2.84E-53
RGPD2,chr2,88284309,88286309,88285309,2_NA_peak_37001_lociStitched,chr2,88480149,88481811,88480980,195.671,2,2.962584083,0.558633089,1988.677853,5.88E-08
RGS10,chr10,121301220,121303220,121302220,1_NA_peak_10253_lociStitched,chr10,121334689,121335131,121334910,32.69,2,2.417222747,1.145866166,10296.25598,8.67E-90
RGS2,chr1,192777169,192779169,192778169,1_NA_peak_5451_lociStitched,chr1,192693342,192694504,192693923,84.246,2,2.011442796,1.292991241,522.8422242,6.27E-09
RGS2,chr1,192777169,192779169,192778169,3_NA_peak_5452_lociStitched,chr1,192707765,192717866,192712815,65.354,2,1.64031137,1.292991241,522.8422242,6.27E-09
RGS2,chr1,192777169,192779169,192778169,1_NA_peak_5455_lociStitched,chr1,192757071,192757379,192757225,20.944,1,8.211415266,1.292991241,522.8422242,6.27E-09
RGS5,chr1,163290577,163292577,163291577,1_NA_peak_4753_lociStitched,chr1,163254364,163254633,163254498,37.079,2,2.296770895,0.762809879,420.2193704,0.000693131
RHOQ,chr2,46767945,46769945,46768945,2_NA_peak_35974_lociStitched,chr2,46612976,46614325,46613650,155.295,2,6.544404007,0.704075692,1789.503147,3.84E-11
RICTOR,chr5,39073510,39075510,39074510,3_NA_peak_56427_lociStitched,chr5,39195439,39198058,39196748,122.238,2,2.189687156,0.55236849,2552.372851,1.72E-09
RILP,chr17,1552371,1554371,1553371,1_NA_peak_27110_lociStitched,chr17,1576099,1577014,1576556,23.185,2,1.675994828,1.549624924,191.7204067,8.69E-05
RND3,chr2,151394525,151396525,151395525,4_NA_peak_38223_lociStitched,chr2,151583724,151590691,151587207,191.682,1,1.530389775,1.61100054,10893.71974,4.77E-231
RND3,chr2,151394525,151396525,151395525,4_NA_peak_38154_lociStitched,chr2,150893471,150903789,150898630,496.895,2,1.502912749,1.61100054,10893.71974,4.77E-231
RNF2,chr1,185013496,185015496,185014496,1_NA_peak_5312_lociStitched,chr1,185065407,185065798,185065602,51.106,1,1.514908059,0.502460344,1497.48188,1.73E-05
RNF44,chr5,175964026,175966026,175965026,1_NA_peak_59781_lociStitched,chr5,175990378,175991872,175991125,26.099,2,1.832905438,0.852059072,3000.682343,8.50E-21
RP11-1024P17.1,chr3,30738153,30740153,30739153,3_NA_peak_45772_lociStitched,chr3,30514901,30518808,30516854,222.299,2,1.531884638,0.859088298,106.7376245,0.106977554
RP11-115J23.1,chr11,28723162,28725162,28724162,2_NA_peak_11277_lociStitched,chr11,28957319,28958247,28957783,233.621,1,1.618664953,0.607050429,157.2883641,0.18723124
RP11-244O19.1,chr9,124580731,124582731,124581731,1_NA_peak_74557_lociStitched,chr9,124678983,124679266,124679124,97.393,2,1.618027811,0.923000833,200.078669,0.004781064
RP11-26F2.1,chr15,23144997,23146997,23145997,2_NA_peak_22855_lociStitched,chr15,23091745,23097309,23094527,51.47,2,2.181314825,0.666437304,639.6778154,0.000253624
RP11-578F21.12,chr15,29033810,29035810,29034810,3_NA_peak_22897_lociStitched,chr15,29253328,29269559,29261443,226.633,2,1.526607816,0.816037443,494.9959808,0.000122836
RP11-82L18.2,chr9,91723849,91725849,91724849,1_NA_peak_73673_lociStitched,chr9,91693416,91693710,91693563,31.286,1,7.615217642,0.611453852,135.7294432,0.14979644
RP11-879F14.2,chr18,59273149,59275149,59274149,1_NA_peak_31493_lociStitched,chr18,59406000,59406452,59406226,132.077,2,2.117229643,1.165175953,1425.833069,3.58E-22
RP11-879F14.3,chr18,59245689,59247689,59246689,2_NA_peak_31474_lociStitched,chr18,58826705,58831121,58828913,417.776,2,4.298875717,4.314864253,118.4364529,0.033675768
RP11-879F14.3,chr18,59245689,59247689,59246689,2_NA_peak_31476_lociStitched,chr18,59015706,59018267,59016986,229.703,2,2.421559295,4.314864253,118.4364529,0.033675768
RP11-890B15.3,chr11,130739142,130741142,130740142,1_NA_peak_13960_lociStitched,chr11,130652204,130652892,130652548,87.594,1,3.164664559,0.520116903,137.8889206,0.219728966
RP6-105D16.1,chrX,44599333,44601333,44600333,3_NA_peak_76132_lociStitched,chrX,44643768,44645629,44644698,44.365,1,2.358953386,0.546687916,135.0736946,0.22339218
RPS6KC1,chr1,213223589,213225589,213224589,2_NA_peak_6103_lociStitched,chr1,213365153,213365988,213365570,140.981,1,2.273736283,0.91351121,2470.64517,3.08E-24
RPS6KC1,chr1,213223589,213225589,213224589,1_NA_peak_6096_lociStitched,chr1,213169300,213169802,213169551,55.038,2,1.865936976,0.91351121,2470.64517,3.08E-24
RSU1,chr10,16858527,16860527,16859527,1_NA_peak_7673_lociStitched,chr10,16969799,16970017,16969908,110.381,1,1.772271586,1.06193682,4704.622939,3.39E-52
RUNX2,chr6,45294894,45296894,45295894,2_NA_peak_61676_lociStitched,chr6,45339558,45340678,45340118,44.224,2,2.939084789,0.632290323,3117.974472,1.72E-14
RUNX2,chr6,45294894,45296894,45295894,1_NA_peak_61672_lociStitched,chr6,45177770,45178303,45178036,117.858,1,3.047341533,0.632290323,3117.974472,1.72E-14
RUNX2,chr6,45294894,45296894,45295894,1_NA_peak_61674_lociStitched,chr6,45303289,45304051,45303670,7.776,1,4.608711616,0.632290323,3117.974472,1.72E-14
RUNX3,chr1,25290612,25292612,25291612,1_NA_peak_1134_lociStitched,chr1,25433768,25434207,25433987,142.375,2,1.849293482,0.604706904,2434.458359,2.52E-09
RYBP,chr3,72495069,72497069,72496069,11_NA_peak_47031_lociStitched,chr3,72031097,72081717,72056407,439.662,2,2.967453233,0.710683144,3359.270251,7.89E-17
S1PR2,chr19,10340948,10342948,10341948,1_NA_peak_32517_lociStitched,chr19,10336720,10338304,10337512,4.436,2,3.861148995,0.941735543,217.663557,0.012361842
SAMD3,chr6,130685570,130687570,130686570,1_NA_peak_63409_lociStitched,chr6,130560816,130562325,130561570,125,1,2.19424745,1.599934029,562.9295585,2.50E-17
SASH1,chr6,148592440,148594440,148593440,8_NA_peak_64047_lociStitched,chr6,148643988,148657779,148650883,57.443,1,2.027181823,1.751049719,3894.301715,1.24E-99
SASH1,chr6,148592440,148594440,148593440,1_NA_peak_64040_lociStitched,chr6,148572302,148574284,148573293,20.147,1,1.746018278,1.751049719,3894.301715,1.24E-99
SASH1,chr6,148592440,148594440,148593440,2_NA_peak_64045_lociStitched,chr6,148625544,148628090,148626817,33.377,1,3.454395808,1.751049719,3894.301715,1.24E-99
SCD5,chr4,83719010,83721010,83720010,2_NA_peak_52573_lociStitched,chr4,83743556,83744367,83743961,23.951,1,2.07054193,1.495688005,845.5165852,9.50E-19
SCG5,chr15,32932877,32934877,32933877,5_NA_peak_22976_lociStitched,chr15,33243963,33249258,33246610,312.733,2,1.764218921,4.508095374,904.6163675,7.76E-106
SCML1,chrX,17754588,17756588,17755588,2_NA_peak_75672_lociStitched,chrX,18059588,18065503,18062545,306.957,1,2.735200111,6.382254969,109.1058048,2.10E-13
SCML2,chrX,18371847,18373847,18372847,1_NA_peak_75675_lociStitched,chrX,18424162,18425708,18424935,52.088,2,4.096022564,0.922620563,796.094674,9.53E-08
SCML2,chrX,18371847,18373847,18372847,2_NA_peak_75672_lociStitched,chrX,18059588,18065503,18062545,310.302,2,2.735200111,0.922620563,796.094674,9.53E-08
SDC3,chr1,31380608,31382608,31381608,4_NA_peak_1412_lociStitched,chr1,31320202,31346339,31333270,48.338,1,1.819250926,0.955369095,3394.736355,5.28E-36
SDCCAG8,chr1,243418320,243420320,243419320,1_NA_peak_6964_lociStitched,chr1,243503708,243504573,243504140,84.82,1,2.265414312,1.887840119,3337.520479,4.09E-126
SDCCAG8,chr1,243418320,243420320,243419320,3_NA_peak_6978_lociStitched,chr1,243783283,243787991,243785637,366.317,2,2.614287018,1.887840119,3337.520479,4.09E-126
SDCCAG8,chr1,243418320,243420320,243419320,1_NA_peak_6981_lociStitched,chr1,243806495,243806750,243806622,387.302,2,7.44625623,1.887840119,3337.520479,4.09E-126
SECTM1,chr17,80290950,80292950,80291950,2_NA_peak_30216_lociStitched,chr17,80325230,80326528,80325879,33.929,2,5.081754199,3.156193831,150.9246753,3.68E-12
SEMA3A,chr7,84121040,84123040,84122040,2_NA_peak_66854_lociStitched,chr7,84419956,84422897,84421426,299.386,2,2.981343894,0.535656605,1058.081997,0.000229819
SEMA5A,chr5,9545187,9547187,9546187,1_NA_peak_55658_lociStitched,chr5,9870148,9870516,9870332,324.145,2,2.146207349,3.004534819,117.6730537,0.013781526
SEMA5A,chr5,9545187,9547187,9546187,1_NA_peak_55657_lociStitched,chr5,9774823,9776714,9775768,229.581,2,1.502759099,3.004534819,117.6730537,0.013781526
SERINC3,chr20,43149750,43151750,43150750,4_NA_peak_41896_lociStitched,chr20,43200599,43206133,43203366,52.616,2,2.351594185,1.230118691,10989.2031,3.07E-137
SERINC3,chr20,43149750,43151750,43150750,2_NA_peak_41893_lociStitched,chr20,43168982,43182245,43175613,24.863,2,3.291997971,1.230118691,10989.2031,3.07E-137
SERPINB2,chr18,61537926,61539926,61538926,2_NA_peak_31553_lociStitched,chr18,61315069,61316395,61315732,223.194,2,1.793263793,2.997904538,6885.570861,0
SERPINB7,chr18,61419169,61421169,61420169,2_NA_peak_31553_lociStitched,chr18,61315069,61316395,61315732,104.437,1,1.793263793,0.889965186,1507.326536,3.38E-13
SESTD1,chr2,180128517,180130517,180129517,2_NA_peak_38972_lociStitched,chr2,180132549,180134100,180133324,3.807,1,1.589990781,0.72663923,2349.671618,0.010020446
SETBP1,chr18,42259138,42261138,42260138,1_NA_peak_31094_lociStitched,chr18,42569218,42569534,42569376,309.238,1,2.840073892,0.938514723,537.0543411,2.21E-06
SETBP1,chr18,42259138,42261138,42260138,1_NA_peak_31088_lociStitched,chr18,42280944,42281332,42281138,21,1,3.86857709,0.938514723,537.0543411,2.21E-06
SETX,chr9,135229372,135231372,135230372,4_NA_peak_75090_lociStitched,chr9,135159010,135164606,135161808,68.564,1,1.757348923,1.11629763,9300.109001,8.60E-114
SGK1,chr6,134638250,134640250,134639250,2_NA_peak_63620_lociStitched,chr6,134855499,134859350,134857424,218.174,1,1.756128915,1.444311217,1172.612749,3.78E-28
SGK1,chr6,134638250,134640250,134639250,1_NA_peak_63623_lociStitched,chr6,134909058,134912659,134910858,271.608,1,1.683869279,1.444311217,1172.612749,3.78E-28
SGK1,chr6,134638250,134640250,134639250,1_NA_peak_63602_lociStitched,chr6,134493014,134493264,134493139,146.111,2,3.599550037,1.444311217,1172.612749,3.78E-28
SGK1,chr6,134638250,134640250,134639250,1_NA_peak_63601_lociStitched,chr6,134467541,134467851,134467696,171.554,2,1.506505237,1.444311217,1172.612749,3.78E-28
SGSM3,chr22,40765595,40767595,40766595,1_NA_peak_44623_lociStitched,chr22,40758726,40759250,40758988,7.607,1,1.76786354,0.614140692,4294.93382,5.39E-16
SGSM3,chr22,40765595,40767595,40766595,1_NA_peak_44621_lociStitched,chr22,40672347,40673524,40672935,93.66,2,1.79285491,0.614140692,4294.93382,5.39E-16
SH3BGR,chr21,40816781,40818781,40817781,1_NA_peak_43448_lociStitched,chr21,40907551,40908023,40907787,90.006,2,1.714273259,0.537761618,171.9097255,0.162083724
SH3BP4,chr2,235859617,235861617,235860617,1_NA_peak_40673_lociStitched,chr2,236078141,236081307,236079724,219.107,1,3.697566611,0.512970407,7211.796412,2.52E-20
SH3BP5,chr3,15381875,15383875,15382875,4_NA_peak_45426_lociStitched,chr3,15400708,15404645,15402676,19.801,1,3.108021632,2.648034869,1130.532578,1.81E-77
SH3BP5L,chr1,249119832,249121832,249120832,4_NA_peak_7135_lociStitched,chr1,248759728,248775790,248767759,353.073,2,2.237108915,0.789916394,3523.099832,4.15E-20
SH3PXD2B,chr5,171880527,171882527,171881527,1_NA_peak_59637_lociStitched,chr5,171839926,171840341,171840133,41.394,1,2.07978981,2.634958346,3676.689042,5.99E-32
SIK1,chr21,44846008,44848008,44847008,1_NA_peak_43554_lociStitched,chr21,44884415,44884711,44884563,37.555,1,2.8404013,1.104657792,1874.087023,9.84E-24
SIPA1L1,chr14,71786166,71788166,71787166,1_NA_peak_21737_lociStitched,chr14,71905649,71907495,71906572,119.406,2,1.912841823,0.848053579,6895.86786,9.17E-45
SLC12A8,chr3,124997021,124999021,124998021,1_NA_peak_48409_lociStitched,chr3,124933954,124934182,124934068,63.953,1,3.09189157,1.857418342,229.1353944,1.82E-09
SLC14A1,chr18,43303092,43305092,43304092,2_NA_peak_31103_lociStitched,chr18,42871144,42872312,42871728,432.364,1,1.722840919,3.551469325,8670.921233,0
SLC1A3,chr5,36605457,36607457,36606457,1_NA_peak_56353_lociStitched,chr5,36599905,36601235,36600570,5.887,1,2.042036619,1.512658774,400.8611722,1.31E-11
SLC25A26,chr3,66118285,66120285,66119285,1_NA_peak_46893_lociStitched,chr3,66413259,66413686,66413472,294.187,2,3.546261522,0.535056039,1159.957433,5.39E-05
SLC2A14,chr12,8042744,8044744,8043744,2_NA_peak_14295_lociStitched,chr12,7800553,7801359,7800956,242.788,2,3.016691647,0.667216475,251.2693147,0.024130288
SLC33A1,chr3,155571218,155573218,155572218,4_NA_peak_49318_lociStitched,chr3,155145826,155160912,155153369,418.849,2,2.583561214,0.511293988,4681.915378,9.31E-14
SLC35B2,chr6,44224291,44226291,44225291,1_NA_peak_61643_lociStitched,chr6,44246684,44247171,44246927,21.636,2,1.85702185,0.599278788,6530.247383,1.28E-21
SLC35B2,chr6,44224291,44226291,44225291,NA_peak_61639,chr6,44217418,44217791,44217604,7.687,2,1.546003763,0.599278788,6530.247383,1.28E-21
SLC39A10,chr2,196439701,196441701,196440701,4_NA_peak_39388_lociStitched,chr2,196423704,196441517,196432610,8.091,1,1.621440275,0.566680592,4578.226402,2.12E-17
SLC39A13,chr11,47427683,47429683,47428683,1_NA_peak_11718_lociStitched,chr11,47416094,47416748,47416421,12.262,1,1.69393763,0.52090244,3738.999377,5.74E-12
SLC41A3,chr3,125819404,125821404,125820404,2_NA_peak_48439_lociStitched,chr3,126022928,126024327,126023627,203.223,2,3.665155804,1.055551014,2054.776329,5.61E-22
SLC45A1,chr1,8376886,8378886,8377886,3_NA_peak_371_lociStitched,chr1,8576593,8586452,8581522,203.636,1,1.593427103,1.09277685,218.0347572,0.000607068
SLC45A1,chr1,8376886,8378886,8377886,1_NA_peak_368_lociStitched,chr1,8554355,8554891,8554623,176.737,1,1.890292386,1.09277685,218.0347572,0.000607068
SLC6A6,chr3,14443076,14445076,14444076,1_NA_peak_45406_lociStitched,chr3,14567196,14567520,14567358,123.282,1,3.593320313,1.137114627,9902.563069,3.69E-125
SLC9B2,chr4,104005986,104007986,104006986,3_NA_peak_53105_lociStitched,chr4,103988550,103990066,103989308,17.678,1,1.923974343,0.502573134,997.9026404,0.000875823
SLK,chr10,105725959,105727959,105726959,7_NA_peak_9927_lociStitched,chr10,105774948,105782669,105778808,51.849,1,1.51562161,1.107900641,10900.8217,2.46E-102
SNAI2,chr8,49833299,49835299,49834299,2_NA_peak_69846_lociStitched,chr8,49653638,49655089,49654363,179.936,1,3.849155851,1.31482851,2552.265314,1.41E-50
SNAP23,chr15,42782431,42784431,42783431,1_NA_peak_23313_lociStitched,chr15,42720147,42720506,42720326,63.105,2,2.634688982,0.522849966,2337.638169,1.06E-07
SNHG18,chr5,9545312,9547312,9546312,1_NA_peak_55658_lociStitched,chr5,9870148,9870516,9870332,324.02,1,2.146207349,2.228184567,256.2061291,5.12E-12
SNHG18,chr5,9545312,9547312,9546312,1_NA_peak_55657_lociStitched,chr5,9774823,9776714,9775768,229.456,1,1.502759099,2.228184567,256.2061291,5.12E-12
SNX29,chr16,12069594,12071594,12070594,1_NA_peak_25293_lociStitched,chr16,12095993,12096355,12096174,25.58,1,2.370186993,1.078616311,1444.956259,1.05E-20
SNX9,chr6,158243296,158245296,158244296,1_NA_peak_64464_lociStitched,chr6,158301688,158301961,158301824,57.528,1,2.436746111,1.348442837,6648.872762,4.13E-115
SOCS7,chr17,36507111,36509111,36508111,1_NA_peak_28143_lociStitched,chr17,36473443,36473902,36473672,34.439,2,1.806463771,0.694942867,1876.000344,3.08E-11
SOGA3,chr6,127839500,127841500,127840500,1_NA_peak_63317_lociStitched,chr6,127962835,127963371,127963103,122.603,2,2.547729751,1.674152471,491.6858192,1.06E-14
SOX1,chr13,112720913,112722913,112721913,1_NA_peak_20296_lociStitched,chr13,112726443,112728172,112727307,5.394,1,3.267288773,3.563088512,119.9746272,5.98E-13
SOX1,chr13,112720913,112722913,112721913,1_NA_peak_20297_lociStitched,chr13,112751329,112752530,112751929,30.016,1,2.095533336,3.563088512,119.9746272,5.98E-13
SOX4,chr6,21592972,21594972,21593972,1_NA_peak_60745_lociStitched,chr6,21149197,21149679,21149438,444.534,1,3.154404724,1.699001422,3576.4405,2.15E-111
SOX4,chr6,21592972,21594972,21593972,1_NA_peak_60778_lociStitched,chr6,21874185,21874501,21874343,280.371,1,2.4155584,1.699001422,3576.4405,2.15E-111
SOX4,chr6,21592972,21594972,21593972,1_NA_peak_60762_lociStitched,chr6,21615796,21616449,21616122,22.15,1,1.809328269,1.699001422,3576.4405,2.15E-111
SOX4,chr6,21592972,21594972,21593972,2_NA_peak_60750_lociStitched,chr6,21226042,21230930,21228486,365.486,1,1.591500532,1.699001422,3576.4405,2.15E-111
SP4,chr7,21466652,21468652,21467652,2_NA_peak_65402_lociStitched,chr7,21619511,21620443,21619977,152.325,2,2.310287226,0.727703814,1015.427967,1.82E-07
SP4,chr7,21466652,21468652,21467652,1_NA_peak_65399_lociStitched,chr7,21404728,21405188,21404958,62.694,1,1.817260447,0.727703814,1015.427967,1.82E-07
SP4,chr7,21466652,21468652,21467652,2_NA_peak_65398_lociStitched,chr7,21145542,21146851,21146196,321.456,1,2.72896483,0.727703814,1015.427967,1.82E-07
SPRED2,chr2,65658771,65660771,65659771,2_NA_peak_36521_lociStitched,chr2,65742378,65744123,65743250,83.479,1,1.759753815,0.656083723,3329.022751,3.01E-17
SPRED2,chr2,65658771,65660771,65659771,1_NA_peak_36523_lociStitched,chr2,65779975,65780746,65780360,120.589,1,2.484994875,0.656083723,3329.022751,3.01E-17
SPRY2,chr13,80914086,80916086,80915086,2_NA_peak_19514_lociStitched,chr13,80473303,80477764,80475533,439.553,2,2.391518766,0.868812315,4345.274474,2.71E-37
SPRY2,chr13,80914086,80916086,80915086,1_NA_peak_19546_lociStitched,chr13,80742484,80742918,80742701,172.385,1,2.935645174,0.868812315,4345.274474,2.71E-37
SRD5A3,chr4,56211276,56213276,56212276,1_NA_peak_51939_lociStitched,chr4,55885018,55885673,55885345,326.931,2,3.271010392,0.813365809,863.2689739,3.95E-07
SREBF2,chr22,42228109,42230109,42229109,2_NA_peak_44706_lociStitched,chr22,42163892,42164936,42164414,64.695,2,3.503931515,0.725468116,10680.16334,3.55E-47
SSC5D,chr19,55998771,56000771,55999771,NA_peak_34455,chr19,56006712,56007005,56006858,7.087,1,2.365449122,2.773055572,230.04754,1.79E-16
SSC5D,chr19,55998771,56000771,55999771,NA_peak_34454,chr19,56005193,56006578,56005885,6.114,1,1.867486047,2.773055572,230.04754,1.79E-16
SSC5D,chr19,55998771,56000771,55999771,4_NA_peak_34457_lociStitched,chr19,56028088,56033303,56030695,30.924,1,1.808253237,2.773055572,230.04754,1.79E-16
SSR3,chr3,156271973,156273973,156272973,2_NA_peak_49337_lociStitched,chr3,156150426,156151726,156151076,121.897,1,1.610662955,0.665430999,42475.07383,1.72E-115
ST3GAL1,chr8,134583183,134585183,134584183,2_NA_peak_72059_lociStitched,chr8,134856144,134856938,134856541,272.358,2,3.279320766,1.128210095,4388.057226,1.89E-58
ST3GAL1,chr8,134583183,134585183,134584183,1_NA_peak_72057_lociStitched,chr8,134805003,134805259,134805131,220.948,2,8.020919953,1.128210095,4388.057226,1.89E-58
ST3GAL1,chr8,134583183,134585183,134584183,3_NA_peak_72051_lociStitched,chr8,134544999,134547278,134546138,38.045,1,1.70128048,1.128210095,4388.057226,1.89E-58
ST3GAL1,chr8,134583183,134585183,134584183,1_NA_peak_72060_lociStitched,chr8,134946714,134947405,134947059,362.876,2,2.842179949,1.128210095,4388.057226,1.89E-58
ST3GAL1,chr8,134583183,134585183,134584183,1_NA_peak_72056_lociStitched,chr8,134741960,134742480,134742220,158.037,2,2.717398447,1.128210095,4388.057226,1.89E-58
STEAP2,chr7,89795904,89797904,89796904,1_NA_peak_66882_lociStitched,chr7,89852227,89852482,89852354,55.45,2,1.91736309,0.734204577,2639.329886,5.22E-16
STEAP2,chr7,89795904,89797904,89796904,1_NA_peak_66884_lociStitched,chr7,89880286,89880515,89880400,83.496,2,3.029433098,0.734204577,2639.329886,5.22E-16
STK39,chr2,169103651,169105651,169104651,1_NA_peak_38614_lociStitched,chr2,169111447,169111843,169111645,6.994,1,1.60234731,0.506859615,2791.759056,3.48E-09
STOM,chr9,124131531,124133531,124132531,3_NA_peak_74539_lociStitched,chr9,124155715,124162452,124159083,26.552,1,2.486432795,1.01612565,3214.723126,2.91E-31
STOM,chr9,124131531,124133531,124132531,5_NA_peak_74535_lociStitched,chr9,124119068,124125741,124122404,10.127,1,2.805466998,1.01612565,3214.723126,2.91E-31
STPG1,chr1,24742424,24744424,24743424,1_NA_peak_1076_lociStitched,chr1,24808377,24808961,24808669,65.245,2,2.513657085,0.643020723,1842.961626,1.95E-09
STRIP2,chr7,129073274,129075274,129074274,5_NA_peak_67826_lociStitched,chr7,129106976,129112909,129109942,35.668,1,1.605196616,1.174619266,2971.504911,2.87E-43
STRN,chr2,37192615,37194615,37193615,1_NA_peak_35555_lociStitched,chr2,36934003,36934960,36934481,259.134,2,1.789516793,0.511974245,3509.584743,4.64E-09
STRN,chr2,37192615,37194615,37193615,1_NA_peak_35556_lociStitched,chr2,36956635,36956962,36956798,236.817,2,5.665700819,0.511974245,3509.584743,4.64E-09
